year,state,tse_municipality_id,municipality_name_raw,municipality_name,matched_municipality_id,matched_name_crosswalk,match_method
2008,BA,34894,CRAVOLÂNDIA,cravolandia,2909505,cravolandia,direct_code_year_state
2008,BA,34916,CRISÓPOLIS,crisopolis,2909604,crisopolis,direct_code_year_state
2008,BA,34932,CRISTÓPOLIS,cristopolis,2909703,cristopolis,direct_code_year_state
2008,BA,34959,CRUZ DAS ALMAS,cruz das almas,2909802,cruz das almas,direct_code_year_state
2008,BA,34975,CURAÇÁ,curaca,2909901,curaca,direct_code_year_state
2008,BA,34991,DÁRIO MEIRA,dario meira,2910008,dario meira,direct_code_year_state
2008,BA,30872,DIAS D'ÁVILA,dias d avila,2910057,dias d avila,direct_code_year_state
2008,BA,35017,DOM BASÍLIO,dom basilio,2910107,dom basilio,direct_code_year_state
2008,BA,35033,DOM MACEDO COSTA,dom macedo costa,2910206,dom macedo costa,direct_code_year_state
2008,BA,35050,ELÍSIO MEDRADO,elisio medrado,2910305,elisio medrado,direct_code_year_state
2008,BA,35076,ENCRUZILHADA,encruzilhada,2910404,encruzilhada,direct_code_year_state
2008,BA,35092,ENTRE RIOS,entre rios,2910503,entre rios,direct_code_year_state
2008,BA,33090,ÉRICO CARDOSO,erico cardoso,2900504,erico cardoso,direct_code_year_state
2008,BA,35114,ESPLANADA,esplanada,2910602,esplanada,direct_code_year_state
2008,BA,35130,EUCLIDES DA CUNHA,euclides da cunha,2910701,euclides da cunha,direct_code_year_state
2008,BA,30058,EUNÁPOLIS,eunapolis,2910727,eunapolis,direct_code_year_state
2008,BA,30899,FÁTIMA,fatima,2910750,fatima,direct_code_year_state
2008,BA,35149,FEIRA DA MATA,feira da mata,2910776,feira da mata,direct_code_year_state
2008,BA,35157,FEIRA DE SANTANA,feira de santana,2910800,feira de santana,direct_code_year_state
2008,BA,30910,FILADÉLFIA,filadelfia,2910859,filadelfia,direct_code_year_state
2008,BA,35173,FIRMINO ALVES,firmino alves,2910909,firmino alves,direct_code_year_state
2008,BA,35190,FLORESTA AZUL,floresta azul,2911006,floresta azul,direct_code_year_state
2008,BA,35211,FORMOSA DO RIO PRETO,formosa do rio preto,2911105,formosa do rio preto,direct_code_year_state
2008,BA,35238,GANDU,gandu,2911204,gandu,direct_code_year_state
2008,BA,30937,GAVIÃO,gaviao,2911253,gaviao,direct_code_year_state
2008,BA,35254,GENTIO DO OURO,gentio do ouro,2911303,gentio do ouro,direct_code_year_state
2008,BA,35270,GLÓRIA,gloria,2911402,gloria,direct_code_year_state
2008,BA,35297,GONGOGI,gongogi,2911501,gongogi,direct_code_year_state
2008,BA,33650,GOVERNADOR LOMANTO JÚNIOR,governador lomanto junior,2903300,barro preto,direct_code_year_state
2008,BA,35319,GOVERNADOR MANGABEIRA,governador mangabeira,2911600,governador mangabeira,direct_code_year_state
2008,BA,30953,GUAJERU,guajeru,2911659,guajeru,direct_code_year_state
2008,BA,35335,GUANAMBI,guanambi,2911709,guanambi,direct_code_year_state
2008,BA,35351,GUARATINGA,guaratinga,2911808,guaratinga,direct_code_year_state
2008,BA,30970,HELIÓPOLIS,heliopolis,2911857,heliopolis,direct_code_year_state
2008,BA,35378,IAÇU,iacu,2911907,iacu,direct_code_year_state
2008,BA,35394,IBIASSUCÊ,ibiassuce,2912004,ibiassuce,direct_code_year_state
2008,BA,35416,IBICARAÍ,ibicarai,2912103,ibicarai,direct_code_year_state
2008,BA,35432,IBICOARA,ibicoara,2912202,ibicoara,direct_code_year_state
2008,BA,35459,IBICUÍ,ibicui,2912301,ibicui,direct_code_year_state
2008,BA,35475,IBIPEBA,ibipeba,2912400,ibipeba,direct_code_year_state
2008,BA,35513,IBIPITANGA,ibipitanga,2912509,ibipitanga,direct_code_year_state
2008,BA,35530,IBIQUERA,ibiquera,2912608,ibiquera,direct_code_year_state
2008,BA,35556,IBIRAPITANGA,ibirapitanga,2912707,ibirapitanga,direct_code_year_state
2008,BA,35572,IBIRAPUÃ,ibirapua,2912806,ibirapua,direct_code_year_state
2008,BA,35599,IBIRATAIA,ibirataia,2912905,ibirataia,direct_code_year_state
2008,BA,35610,IBITIARA,ibitiara,2913002,ibitiara,direct_code_year_state
2008,BA,35637,IBITITÁ,ibitita,2913101,ibitita,direct_code_year_state
2008,BA,35653,IBOTIRAMA,ibotirama,2913200,ibotirama,direct_code_year_state
2008,BA,35670,ICHU,ichu,2913309,ichu,direct_code_year_state
2008,BA,35696,IGAPORÃ,igapora,2913408,igapora,direct_code_year_state
2008,BA,35700,IGRAPIÚNA,igrapiuna,2913457,igrapiuna,direct_code_year_state
2008,BA,35718,IGUAÍ,iguai,2913507,iguai,direct_code_year_state
2008,BA,35734,ILHÉUS,ilheus,2913606,ilheus,direct_code_year_state
2008,BA,35750,INHAMBUPE,inhambupe,2913705,inhambupe,direct_code_year_state
2008,BA,35777,IPECAETÁ,ipecaeta,2913804,ipecaeta,direct_code_year_state
2008,BA,35793,IPIAÚ,ipiau,2913903,ipiau,direct_code_year_state
2008,BA,35815,IPIRÁ,ipira,2914000,ipira,direct_code_year_state
2008,BA,35831,IPUPIARA,ipupiara,2914109,ipupiara,direct_code_year_state
2008,BA,35858,IRAJUBA,irajuba,2914208,irajuba,direct_code_year_state
2008,BA,35874,IRAMAIA,iramaia,2914307,iramaia,direct_code_year_state
2008,BA,35890,IRAQUARA,iraquara,2914406,iraquara,direct_code_year_state
2008,BA,35912,IRARÁ,irara,2914505,irara,direct_code_year_state
2008,BA,35939,IRECÊ,irece,2914604,irece,direct_code_year_state
2008,BA,35947,ITABELA,itabela,2914653,itabela,direct_code_year_state
2008,BA,35955,ITABERABA,itaberaba,2914703,itaberaba,direct_code_year_state
2008,BA,35971,ITABUNA,itabuna,2914802,itabuna,direct_code_year_state
2008,BA,35998,ITACARÉ,itacare,2914901,itacare,direct_code_year_state
2008,BA,36013,ITAETÉ,itaete,2915007,itaete,direct_code_year_state
2008,BA,36030,ITAGI,itagi,2915106,itagi,direct_code_year_state
2008,BA,36056,ITAGIBÁ,itagiba,2915205,itagiba,direct_code_year_state
2008,BA,36072,ITAGIMIRIM,itagimirim,2915304,itagimirim,direct_code_year_state
2008,BA,36080,ITAGUAÇU DA BAHIA,itaguacu da bahia,2915353,itaguacu da bahia,direct_code_year_state
2008,BA,36099,ITAJU DO COLÔNIA,itaju do colonia,2915403,itaju do colonia,direct_code_year_state
2008,BA,36110,ITAJUÍPE,itajuipe,2915502,itajuipe,direct_code_year_state
2008,BA,36137,ITAMARAJU,itamaraju,2915601,itamaraju,direct_code_year_state
2008,BA,36153,ITAMARI,itamari,2915700,itamari,direct_code_year_state
2008,BA,36170,ITAMBÉ,itambe,2915809,itambe,direct_code_year_state
2008,BA,36196,ITANAGRA,itanagra,2915908,itanagra,direct_code_year_state
2008,BA,36218,ITANHÉM,itanhem,2916005,itanhem,direct_code_year_state
2008,BA,36234,ITAPARICA,itaparica,2916104,itaparica,direct_code_year_state
2008,BA,36250,ITAPÉ,itape,2916203,itape,direct_code_year_state
2008,BA,36277,ITAPEBI,itapebi,2916302,itapebi,direct_code_year_state
2008,BA,36293,ITAPETINGA,itapetinga,2916401,itapetinga,direct_code_year_state
2008,BA,36315,ITAPICURU,itapicuru,2916500,itapicuru,direct_code_year_state
2008,BA,36331,ITAPITANGA,itapitanga,2916609,itapitanga,direct_code_year_state
2008,BA,36358,ITAQUARA,itaquara,2916708,itaquara,direct_code_year_state
2008,BA,36374,ITARANTIM,itarantim,2916807,itarantim,direct_code_year_state
2008,BA,36382,ITATIM,itatim,2916856,itatim,direct_code_year_state
2008,BA,36390,ITIRUÇU,itirucu,2916906,itirucu,direct_code_year_state
2008,BA,36412,ITIÚBA,itiuba,2917003,itiuba,direct_code_year_state
2008,BA,36439,ITORORÓ,itororo,2917102,itororo,direct_code_year_state
2008,BA,36455,ITUAÇU,ituacu,2917201,ituacu,direct_code_year_state
2008,BA,36471,ITUBERÁ,itubera,2917300,itubera,direct_code_year_state
2008,BA,30660,IUIU,iuiu,2917334,iuiu,direct_code_year_state
2008,BA,30678,JABORANDI,jaborandi,2917359,jaborandi,direct_code_year_state
2008,BA,36498,JACARACI,jacaraci,2917409,jacaraci,direct_code_year_state
2008,BA,36510,JACOBINA,jacobina,2917508,jacobina,direct_code_year_state
2008,BA,36536,JAGUAQUARA,jaguaquara,2917607,jaguaquara,direct_code_year_state
2008,BA,36552,JAGUARARI,jaguarari,2917706,jaguarari,direct_code_year_state
2008,BA,36579,JAGUARIPE,jaguaripe,2917805,jaguaripe,direct_code_year_state
2008,BA,36595,JANDAÍRA,jandaira,2917904,jandaira,direct_code_year_state
2008,BA,36617,JEQUIÉ,jequie,2918001,jequie,direct_code_year_state
2008,BA,36633,JEREMOABO,jeremoabo,2918100,jeremoabo,direct_code_year_state
2008,BA,36650,JIQUIRIÇÁ,jiquirica,2918209,jiquirica,direct_code_year_state
2008,BA,36676,JITAÚNA,jitauna,2918308,jitauna,direct_code_year_state
2008,BA,30996,JOÃO DOURADO,joao dourado,2918357,joao dourado,direct_code_year_state
2008,BA,36692,JUAZEIRO,juazeiro,2918407,juazeiro,direct_code_year_state
2008,BA,36706,JUCURUÇU,jucurucu,2918456,jucurucu,direct_code_year_state
2008,BA,36714,JUSSARA,jussara,2918506,jussara,direct_code_year_state
2008,BA,30694,JUSSARI,jussari,2918555,jussari,direct_code_year_state
2008,BA,36730,JUSSIAPE,jussiape,2918605,jussiape,direct_code_year_state
2008,BA,36757,LAFAIETE COUTINHO,lafaiete coutinho,2918704,lafaiete coutinho,direct_code_year_state
2008,BA,36765,LAGOA REAL,lagoa real,2918753,lagoa real,direct_code_year_state
2008,BA,36773,LAJE,laje,2918803,laje,direct_code_year_state
2008,BA,36790,LAJEDÃO,lajedao,2918902,lajedao,direct_code_year_state
2008,BA,36811,LAJEDINHO,lajedinho,2919009,lajedinho,direct_code_year_state
2008,BA,36820,LAJEDO DO TABOCAL,lajedo do tabocal,2919058,lajedo do tabocal,direct_code_year_state
2008,BA,36838,LAMARÃO,lamarao,2919108,lamarao,direct_code_year_state
2008,BA,39730,LAPÃO,lapao,2919157,lapao,direct_code_year_state
2008,BA,36854,LAURO DE FREITAS,lauro de freitas,2919207,lauro de freitas,direct_code_year_state
2008,BA,36870,LENÇÓIS,lencois,2919306,lencois,direct_code_year_state
2008,BA,36897,LICÍNIO DE ALMEIDA,licinio de almeida,2919405,licinio de almeida,direct_code_year_state
2008,BA,36919,LIVRAMENTO DE NOSSA SENHORA,livramento de nossa senhora,2919504,livramento de nossa senhora,direct_code_year_state
2008,BA,30007,LUÍS EDUARDO MAGALHÃES,luis eduardo magalhaes,2919553,luis eduardo magalhaes,direct_code_year_state
2008,BA,36935,MACAJUBA,macajuba,2919603,macajuba,direct_code_year_state
2008,BA,36951,MACARANI,macarani,2919702,macarani,direct_code_year_state
2008,BA,36978,MACAÚBAS,macaubas,2919801,macaubas,direct_code_year_state
2008,BA,36994,MACURURÉ,macurure,2919900,macurure,direct_code_year_state
2008,BA,39748,MADRE DE DEUS,madre de deus,2919926,madre de deus,direct_code_year_state
2008,BA,39756,MAETINGA,maetinga,2919959,maetinga,direct_code_year_state
2008,BA,37010,MAIQUINIQUE,maiquinique,2920007,maiquinique,direct_code_year_state
2008,BA,37036,MAIRI,mairi,2920106,mairi,direct_code_year_state
2008,BA,37052,MALHADA,malhada,2920205,malhada,direct_code_year_state
2008,BA,37079,MALHADA DE PEDRAS,malhada de pedras,2920304,malhada de pedras,direct_code_year_state
2008,BA,37095,MANOEL VITORINO,manoel vitorino,2920403,manoel vitorino,direct_code_year_state
2008,BA,39772,MANSIDÃO,mansidao,2920452,mansidao,direct_code_year_state
2008,BA,37117,MARACÁS,maracas,2920502,maracas,direct_code_year_state
2008,BA,37133,MARAGOGIPE,maragogipe,2920601,maragogipe,direct_code_year_state
2008,BA,37150,MARAÚ,marau,2920700,marau,direct_code_year_state
2008,BA,37176,MARCIONÍLIO SOUZA,marcionilio souza,2920809,marcionilio souza,direct_code_year_state
2008,BA,37192,MASCOTE,mascote,2920908,mascote,direct_code_year_state
2008,BA,37214,MATA DE SÃO JOÃO,mata de sao joao,2921005,mata de sao joao,direct_code_year_state
2008,BA,37222,MATINA,matina,2921054,matina,direct_code_year_state
2008,BA,37230,MEDEIROS NETO,medeiros neto,2921104,medeiros neto,direct_code_year_state
2008,BA,37257,MIGUEL CALMON,miguel calmon,2921203,miguel calmon,direct_code_year_state
2008,BA,37273,MILAGRES,milagres,2921302,milagres,direct_code_year_state
2008,BA,37290,MIRANGABA,mirangaba,2921401,mirangaba,direct_code_year_state
2008,BA,37303,MIRANTE,mirante,2921450,mirante,direct_code_year_state
2008,BA,37311,MONTE SANTO,monte santo,2921500,monte santo,direct_code_year_state
2008,BA,37338,MORPARÁ,morpara,2921609,morpara,direct_code_year_state
2008,BA,37354,MORRO DO CHAPÉU,morro do chapeu,2921708,morro do chapeu,direct_code_year_state
2008,BA,37370,MORTUGABA,mortugaba,2921807,mortugaba,direct_code_year_state
2008,BA,37397,MUCUGÊ,mucuge,2921906,mucuge,direct_code_year_state
2008,BA,37419,MUCURI,mucuri,2922003,mucuri,direct_code_year_state
2008,BA,37427,MULUNGU DO MORRO,mulungu do morro,2922052,mulungu do morro,direct_code_year_state
2008,BA,37435,MUNDO NOVO,mundo novo,2922102,mundo novo,direct_code_year_state
2008,BA,37451,MUNIZ FERREIRA,muniz ferreira,2922201,muniz ferreira,direct_code_year_state
2008,BA,37460,MUQUÉM DO SÃO FRANCISCO,muquem do sao francisco,2922250,muquem do sao francisco,direct_code_year_state
2008,BA,37478,MURITIBA,muritiba,2922300,muritiba,direct_code_year_state
2008,BA,37494,MUTUÍPE,mutuipe,2922409,mutuipe,direct_code_year_state
2008,BA,37516,NAZARÉ,nazare,2922508,nazare,direct_code_year_state
2008,BA,37532,NILO PEÇANHA,nilo pecanha,2922607,nilo pecanha,direct_code_year_state
2008,BA,39799,NORDESTINA,nordestina,2922656,nordestina,direct_code_year_state
2008,BA,37559,NOVA CANAÃ,nova canaa,2922706,nova canaa,direct_code_year_state
2008,BA,37567,NOVA FÁTIMA,nova fatima,2922730,nova fatima,direct_code_year_state
2008,BA,39969,NOVA IBIÁ,nova ibia,2922755,nova ibia,direct_code_year_state
2008,BA,37575,NOVA ITARANA,nova itarana,2922805,nova itarana,direct_code_year_state
2008,BA,37583,NOVA REDENÇÃO,nova redencao,2922854,nova redencao,direct_code_year_state
2008,BA,37591,NOVA SOURE,nova soure,2922904,nova soure,direct_code_year_state
2008,BA,37613,NOVA VIÇOSA,nova vicosa,2923001,nova vicosa,direct_code_year_state
2008,BA,39942,NOVO HORIZONTE,novo horizonte,2923035,novo horizonte,direct_code_year_state
2008,BA,37621,NOVO TRIUNFO,novo triunfo,2923050,novo triunfo,direct_code_year_state
2008,BA,37630,OLINDINA,olindina,2923100,olindina,direct_code_year_state
2008,BA,37656,OLIVEIRA DOS BREJINHOS,oliveira dos brejinhos,2923209,oliveira dos brejinhos,direct_code_year_state
2008,BA,37672,OURIÇANGAS,ouricangas,2923308,ouricangas,direct_code_year_state
2008,BA,37680,OUROLÂNDIA,ourolandia,2923357,ourolandia,direct_code_year_state
2008,BA,37699,PALMAS DE MONTE ALTO,palmas de monte alto,2923407,palmas de monte alto,direct_code_year_state
2008,BA,37710,PALMEIRAS,palmeiras,2923506,palmeiras,direct_code_year_state
2008,BA,37737,PARAMIRIM,paramirim,2923605,paramirim,direct_code_year_state
2008,BA,37753,PARATINGA,paratinga,2923704,paratinga,direct_code_year_state
2008,BA,37770,PARIPIRANGA,paripiranga,2923803,paripiranga,direct_code_year_state
2008,BA,37796,PAU BRASIL,pau brasil,2923902,pau brasil,direct_code_year_state
2008,BA,37818,PAULO AFONSO,paulo afonso,2924009,paulo afonso,direct_code_year_state
2008,BA,39810,PÉ DE SERRA,pe de serra,2924058,pe de serra,direct_code_year_state
2008,BA,37834,PEDRÃO,pedrao,2924108,pedrao,direct_code_year_state
2008,BA,37850,PEDRO ALEXANDRE,pedro alexandre,2924207,pedro alexandre,direct_code_year_state
2008,BA,37877,PIATÃ,piata,2924306,piata,direct_code_year_state
2008,BA,37893,PILÃO ARCADO,pilao arcado,2924405,pilao arcado,direct_code_year_state
2008,BA,37915,PINDAÍ,pindai,2924504,pindai,direct_code_year_state
2008,BA,37931,PINDOBAÇU,pindobacu,2924603,pindobacu,direct_code_year_state
2008,BA,39837,PINTADAS,pintadas,2924652,pintadas,direct_code_year_state
2008,BA,37940,PIRAÍ DO NORTE,pirai do norte,2924678,pirai do norte,direct_code_year_state
2008,BA,37958,PIRIPÁ,piripa,2924702,piripa,direct_code_year_state
2008,BA,37974,PIRITIBA,piritiba,2924801,piritiba,direct_code_year_state
2008,BA,37990,PLANALTINO,planaltino,2924900,planaltino,direct_code_year_state
2008,BA,38016,PLANALTO,planalto,2925006,planalto,direct_code_year_state
2008,BA,38032,POÇÕES,pocoes,2925105,pocoes,direct_code_year_state
2008,BA,38059,POJUCA,pojuca,2925204,pojuca,direct_code_year_state
2008,BA,38067,PONTO NOVO,ponto novo,2925253,ponto novo,direct_code_year_state
2008,BA,38075,PORTO SEGURO,porto seguro,2925303,porto seguro,direct_code_year_state
2008,BA,38091,POTIRAGUÁ,potiragua,2925402,potiragua,direct_code_year_state
2008,BA,38113,PRADO,prado,2925501,prado,direct_code_year_state
2008,BA,38130,PRESIDENTE DUTRA,presidente dutra,2925600,presidente dutra,direct_code_year_state
2008,BA,38156,PRESIDENTE JÂNIO QUADROS,presidente janio quadros,2925709,presidente janio quadros,direct_code_year_state
2008,BA,38164,PRESIDENTE TANCREDO NEVES,presidente tancredo neves,2925758,presidente tancredo neves,direct_code_year_state
2008,BA,38172,QUEIMADAS,queimadas,2925808,queimadas,direct_code_year_state
2008,BA,38199,QUINJINGUE,quinjingue,2925907,quijingue,direct_code_year_state
2008,BA,39845,QUIXABEIRA,quixabeira,2925931,quixabeira,direct_code_year_state
2008,BA,39853,RAFAEL JAMBEIRO,rafael jambeiro,2925956,rafael jambeiro,direct_code_year_state
2008,BA,38210,REMANSO,remanso,2926004,remanso,direct_code_year_state
2008,BA,38237,RETIROLÂNDIA,retirolandia,2926103,retirolandia,direct_code_year_state
2008,BA,38253,RIACHÃO DAS NEVES,riachao das neves,2926202,riachao das neves,direct_code_year_state
2008,BA,38270,RIACHÃO DO JACUÍPE,riachao do jacuipe,2926301,riachao do jacuipe,direct_code_year_state
2008,BA,38296,RIACHO DE SANTANA,riacho de santana,2926400,riacho de santana,direct_code_year_state
2008,BA,38318,RIBEIRA DO AMPARO,ribeira do amparo,2926509,ribeira do amparo,direct_code_year_state
2008,BA,38334,RIBEIRA DO POMBAL,ribeira do pombal,2926608,ribeira do pombal,direct_code_year_state
2008,BA,38342,RIBEIRÃO DO LARGO,ribeirao do largo,2926657,ribeirao do largo,direct_code_year_state
2008,BA,38350,RIO DE CONTAS,rio de contas,2926707,rio de contas,direct_code_year_state
2008,BA,38377,RIO DO ANTÔNIO,rio do antonio,2926806,rio do antonio,direct_code_year_state
2008,BA,38393,RIO DO PIRES,rio do pires,2926905,rio do pires,direct_code_year_state
2008,BA,38415,RIO REAL,rio real,2927002,rio real,direct_code_year_state
2008,BA,38431,RODELAS,rodelas,2927101,rodelas,direct_code_year_state
2008,BA,38458,RUY BARBOSA,ruy barbosa,2927200,ruy barbosa,direct_code_year_state
2008,BA,38474,SALINAS DA MARGARIDA,salinas da margarida,2927309,salinas da margarida,direct_code_year_state
2008,BA,38490,SALVADOR,salvador,2927408,salvador,direct_code_year_state
2008,BA,38512,SANTA BÁRBARA,santa barbara,2927507,santa barbara,direct_code_year_state
2008,BA,38539,SANTA BRÍGIDA,santa brigida,2927606,santa brigida,direct_code_year_state
2008,BA,38555,SANTA CRUZ CABRÁLIA,santa cruz cabralia,2927705,santa cruz cabralia,direct_code_year_state
2008,BA,38571,SANTA CRUZ DA VITÓRIA,santa cruz da vitoria,2927804,santa cruz da vitoria,direct_code_year_state
2008,BA,38598,SANTA INÊS,santa ines,2927903,santa ines,direct_code_year_state
2008,BA,39870,SANTA LUZIA,santa luzia,2928059,santa luzia,direct_code_year_state
2008,BA,38636,SANTA MARIA DA VITÓRIA,santa maria da vitoria,2928109,santa maria da vitoria,direct_code_year_state
2008,BA,35491,SANTA RITA DE CÁSSIA,santa rita de cassia,2928406,santa rita de cassia,direct_code_year_state
2008,BA,38695,SANTA TEREZINHA,santa terezinha,2928505,santa terezinha,direct_code_year_state
2008,BA,38610,SANTALUZ,santaluz,2928000,santaluz,direct_code_year_state
2008,BA,38652,SANTANA,santana,2928208,santana,direct_code_year_state
2008,BA,38679,SANTANÓPOLIS,santanopolis,2928307,santanopolis,direct_code_year_state
2008,BA,38717,SANTO AMARO,santo amaro,2928604,santo amaro,direct_code_year_state
2008,BA,38733,SANTO ANTÔNIO DE JESUS,santo antonio de jesus,2928703,santo antonio de jesus,direct_code_year_state
2008,BA,38750,SANTO ESTEVÃO,santo estevao,2928802,santo estevao,direct_code_year_state
2008,BA,38776,SÃO DESIDÉRIO,sao desiderio,2928901,sao desiderio,direct_code_year_state
2008,BA,38806,SÃO DOMINGOS,sao domingos,2928950,sao domingos,direct_code_year_state
2008,BA,38814,SÃO FELIPE,sao felipe,2929107,sao felipe,direct_code_year_state
